Widget number,Position X,Position Y,Width,Height,Table tag,List tag,Textbox tag,Widget class,Number of Elements,Number of Child Nodes,numberOfWordsTextNodes,numberOfTextNodes,links80percent,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
005,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,667,153,71,41,0,1,0,1,27,2,108,55,0,132.0,131.0,334.0,75.0,89.09545442950498,123.03657992645927,472.34732983261375,106.06601717798213,
005,668,150,69,44,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,738,153,87,41,0,1,0,1,51,2,213,103,0,232.5,183.0,369.5,75.0,208.59650045003153,196.5756851698602,522.5519112968586,106.06601717798213,
006,739,150,85,44,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,1,0,0,48,2,202,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,1,0,0,35,1,140,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,1,0,0,34,1,136,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0,0,0,33,11,132,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0,0,0,2,1,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
